home_matchup_id,away_matchup_id,team_id,schedule_season,schedule_week,team_home_abb,score_home,score_away,away_team_abb,team_favorite_id,spread_favorite,over_under_line,starting_spread,Total Score Open,fav_team_open,fav_team_cur,remain_fav,spread_movement,ou_movement,strong_movement,fav_team_stronger,fav_spread,team_notfav_id,fav_cover,over_under_result,precip,dome,temperature,wind_mph,team_abb,homeoraway,fav_homeoraway,ats_w,ats_l
atlvscin_2018_4,cin@atl_2018_4,cin_2018_4,2018,4,atl,36.0,37.0,cin,atl,-3.5,52.0,-5.5,48.0,atlanta falcons,atlanta falcons,1,2.0,4.0,0,0,-3.5,cin,no cover,over,0,1,70,0,cin,1,0,0,1
atlvstb_2018_6,tb@atl_2018_6,tb_2018_6,2018,6,atl,34.0,29.0,tb,atl,-3.0,57.0,-3.5,57.5,atlanta falcons,atlanta falcons,1,0.5,-0.5,0,0,-3.0,tb,cover,over,0,1,70,0,tb,1,0,1,0
atlvsnyg_2018_7,nyg@atl_2018_7,nyg_2018_7,2018,7,atl,23.0,20.0,nyg,atl,-4.0,52.0,-5.5,54.0,atlanta falcons,atlanta falcons,1,1.5,-2.0,0,0,-4.0,nyg,no cover,under,0,1,70,0,nyg,1,0,0,1
atlvsdal_2018_11,dal@atl_2018_11,dal_2018_11,2018,11,atl,19.0,22.0,dal,atl,-3.5,50.0,-3.0,47.5,atlanta falcons,atlanta falcons,1,-0.5,2.5,0,1,-3.5,dal,no cover,under,0,1,70,0,dal,1,0,0,1
atlvsbal_2018_13,bal@atl_2018_13,bal_2018_13,2018,13,atl,16.0,26.0,bal,atl,-2.0,47.0,-1.5,49.0,baltimore ravens,atlanta falcons,0,3.5,-2.0,1,0,-2.0,bal,no cover,under,0,1,70,0,bal,1,0,0,1
atlvsari_2018_15,ari@atl_2018_15,ari_2018_15,2018,15,atl,40.0,14.0,ari,atl,-9.5,43.5,-9.0,44.0,atlanta falcons,atlanta falcons,1,-0.5,-0.5,0,1,-9.5,ari,cover,over,0,1,70,0,ari,1,0,1,0
atlvsphi_2019_2,phi@atl_2019_2,phi_2019_2,2019,2,atl,24.0,20.0,phi,phi,-1.0,53.0,-1.0,51.0,philadelphia eagles,philadelphia eagles,1,0.0,2.0,0,0,-1.0,atl,no cover,under,0,1,70,0,phi,1,1,1,0
atlvsten_2019_4,ten@atl_2019_4,ten_2019_4,2019,4,atl,10.0,24.0,ten,atl,-3.5,46.5,-5.0,46.0,atlanta falcons,atlanta falcons,1,1.5,0.5,0,0,-3.5,ten,no cover,under,0,1,70,0,ten,1,0,0,1
atlvslar_2019_7,lar@atl_2019_7,lar_2019_7,2019,7,atl,10.0,37.0,lar,lar,-3.0,54.5,-3.0,53.0,los angeles rams,los angeles rams,1,0.0,1.5,0,0,-3.0,atl,cover,under,0,1,70,0,lar,1,1,0,1
atlvssea_2019_8,sea@atl_2019_8,sea_2019_8,2019,8,atl,20.0,27.0,sea,sea,-7.5,48.5,-6.5,53.0,seattle seahawks,seattle seahawks,1,-1.0,-4.5,0,1,-7.5,atl,no cover,under,0,1,70,0,sea,1,1,1,0
atlvstb_2019_12,tb@atl_2019_12,tb_2019_12,2019,12,atl,22.0,35.0,tb,atl,-3.5,51.5,-4.0,53.0,atlanta falcons,atlanta falcons,1,0.5,-1.5,0,0,-3.5,tb,no cover,over,0,1,70,0,tb,1,0,0,1
atlvsno_2019_13,no@atl_2019_13,no_2019_13,2019,13,atl,18.0,26.0,no,no,-7.0,48.0,-6.5,50.0,new orleans saints,new orleans saints,1,-0.5,-2.0,0,1,-7.0,atl,cover,under,0,1,70,0,no,1,1,0,1
atlvscar_2019_14,car@atl_2019_14,car_2019_14,2019,14,atl,40.0,20.0,car,atl,-3.5,48.0,-2.5,48.5,atlanta falcons,atlanta falcons,1,-1.0,-0.5,0,1,-3.5,car,cover,over,0,1,70,0,car,1,0,1,0
atlvsjax_2019_16,jax@atl_2019_16,jax_2019_16,2019,16,atl,24.0,12.0,jax,atl,-7.0,48.0,-7.0,45.5,atlanta falcons,atlanta falcons,1,0.0,2.5,0,0,-7.0,jax,cover,under,0,1,70,0,jax,1,0,1,0
atlvssea_2020_1,sea@atl_2020_1,sea_2020_1,2020,1,atl,25.0,38.0,sea,sea,-1.0,49.0,-1.0,49.0,seattle seahawks,seattle seahawks,1,0.0,0.0,0,0,-1.0,atl,cover,over,0,1,70,0,sea,1,1,0,1
atlvschi_2020_3,chi@atl_2020_3,chi_2020_3,2020,3,atl,26.0,30.0,chi,atl,-3.0,47.0,-3.0,47.0,atlanta falcons,atlanta falcons,1,0.0,0.0,0,0,-3.0,chi,no cover,over,0,1,70,0,chi,1,0,0,1
atlvscar_2020_5,car@atl_2020_5,car_2020_5,2020,5,atl,16.0,23.0,car,atl,-2.5,54.0,-2.5,53.5,atlanta falcons,atlanta falcons,1,0.0,0.5,0,0,-2.5,car,no cover,under,0,1,70,0,car,1,0,0,1
atlvsdet_2020_7,det@atl_2020_7,det_2020_7,2020,7,atl,22.0,23.0,det,atl,-2.0,55.0,-3.0,57.0,atlanta falcons,atlanta falcons,1,1.0,-2.0,0,0,-2.0,det,no cover,under,0,1,70,0,det,1,0,0,1
atlvsden_2020_9,den@atl_2020_9,den_2020_9,2020,9,atl,34.0,27.0,den,atl,-4.0,49.0,-4.0,50.0,atlanta falcons,atlanta falcons,1,0.0,-1.0,0,0,-4.0,den,cover,over,0,1,70,0,den,1,0,1,0
atlvslv_2020_12,lv@atl_2020_12,lv_2020_12,2020,12,atl,43.0,6.0,lv,lv,-3.0,53.5,-3.0,55.5,las vegas raiders,las vegas raiders,1,0.0,-2.0,0,0,-3.0,atl,no cover,under,0,1,70,0,lv,1,1,1,0
atlvsno_2020_13,no@atl_2020_13,no_2020_13,2020,13,atl,16.0,21.0,no,no,-2.5,46.0,-3.0,47.5,new orleans saints,new orleans saints,1,0.5,-1.5,0,0,-2.5,atl,cover,under,0,1,70,0,no,1,1,0,1
atlvstb_2020_15,tb@atl_2020_15,tb_2020_15,2020,15,atl,27.0,31.0,tb,tb,-6.0,49.5,-4.0,51.5,tampa bay buccaneers,tampa bay buccaneers,1,-2.0,-2.0,0,1,-6.0,atl,no cover,over,0,1,70,0,tb,1,1,1,0
atlvsphi_2021_1,phi@atl_2021_1,phi_2021_1,2021,1,atl,6.0,32.0,phi,atl,-3.5,48.0,-3.5,47.5,atlanta falcons,atlanta falcons,1,0.0,0.5,0,0,-3.5,phi,no cover,under,0,1,70,0,phi,1,0,0,1
atlvswas_2021_4,was@atl_2021_4,was_2021_4,2021,4,atl,30.0,34.0,was,was,-2.0,47.5,-1.0,48.5,atlanta falcons,washington football team,0,3.0,-1.0,1,0,-2.0,atl,cover,over,0,1,70,0,was,1,1,0,1
atlvsnyj_2021_5,nyj@atl_2021_5,nyj_2021_5,2021,5,atl,27.0,20.0,nyj,atl,-3.0,45.5,-3.5,44.0,atlanta falcons,atlanta falcons,1,0.5,1.5,0,0,-3.0,nyj,cover,over,0,0,63,8,nyj,1,0,1,0
atlvscar_2021_8,car@atl_2021_8,car_2021_8,2021,8,atl,13.0,19.0,car,atl,-2.5,47.0,-2.5,47.0,atlanta falcons,atlanta falcons,1,0.0,0.0,0,0,-2.5,car,no cover,under,0,1,70,0,car,1,0,0,1
atlvsne_2021_11,ne@atl_2021_11,ne_2021_11,2021,11,atl,0.0,25.0,ne,ne,-7.0,47.0,-5.5,46.5,new england patriots,new england patriots,1,-1.5,0.5,0,1,-7.0,atl,cover,under,0,1,70,0,ne,1,1,0,1
atlvstb_2021_13,tb@atl_2021_13,tb_2021_13,2021,13,atl,17.0,30.0,tb,tb,-10.5,51.0,-10.0,51.0,tampa bay buccaneers,tampa bay buccaneers,1,-0.5,0.0,0,1,-10.5,atl,cover,under,0,1,70,0,tb,1,1,0,1
atlvsdet_2021_16,det@atl_2021_16,det_2021_16,2021,16,atl,20.0,16.0,det,atl,-7.5,42.5,-4.5,44.0,atlanta falcons,atlanta falcons,1,-3.0,-1.5,1,1,-7.5,det,no cover,under,0,1,70,0,det,1,0,0,1
atlvsno_2021_18,no@atl_2021_18,no_2021_18,2021,18,atl,20.0,30.0,no,no,-4.5,40.0,-4.0,40.0,new orleans saints,new orleans saints,1,-0.5,0.0,0,1,-4.5,atl,cover,over,0,1,70,0,no,1,1,0,1
atlvsno_2022_1,no@atl_2022_1,no_2022_1,2022,1,atl,26.0,27.0,no,no,-5.5,44.0,-3.5,42.0,new orleans saints,new orleans saints,1,-2.0,2.0,0,1,-5.5,atl,no cover,over,0,1,70,0,no,1,1,1,0
atlvscle_2022_4,cle@atl_2022_4,cle_2022_4,2022,4,atl,nan,nan,cle,cle,-1.5,47.5,-2.5,46.0,cleveland browns,cleveland browns,1,1.0,1.5,0,0,-1.5,atl,no cover,under,0,1,70,0,cle,1,1,1,0
balvscin_2014_1,cin@bal_2014_1,cin_2014_1,2014,1,bal,16.0,23.0,cin,bal,-1.0,43.5,-1.5,43.0,baltimore ravens,baltimore ravens,1,0.5,0.5,0,0,-1.0,cin,no cover,under,0,0,78,0,cin,1,0,0,1
balvspit_2014_2,pit@bal_2014_2,pit_2014_2,2014,2,bal,26.0,6.0,pit,bal,-2.5,44.0,-3.0,43.5,baltimore ravens,baltimore ravens,1,0.5,0.5,0,0,-2.5,pit,cover,under,0,0,80,0,pit,1,0,1,0
balvscar_2014_4,car@bal_2014_4,car_2014_4,2014,4,bal,38.0,10.0,car,bal,-3.5,42.5,-3.0,39.0,baltimore ravens,baltimore ravens,1,-0.5,3.5,0,1,-3.5,car,cover,over,0,0,79,0,car,1,0,1,0
balvsatl_2014_7,atl@bal_2014_7,atl_2014_7,2014,7,bal,29.0,7.0,atl,bal,-7.0,49.5,-6.5,49.5,baltimore ravens,baltimore ravens,1,-0.5,0.0,0,1,-7.0,atl,cover,under,0,0,57,0,atl,1,0,1,0
balvsten_2014_10,ten@bal_2014_10,ten_2014_10,2014,10,bal,21.0,7.0,ten,bal,-10.5,44.5,-10.0,44.0,baltimore ravens,baltimore ravens,1,-0.5,0.5,0,1,-10.5,ten,cover,under,0,0,57,0,ten,1,0,1,0
balvslac_2014_13,lac@bal_2014_13,lac_2014_13,2014,13,bal,33.0,34.0,lac,bal,-6.5,45.5,-5.5,45.5,baltimore ravens,baltimore ravens,1,-1.0,0.0,0,1,-6.5,lac,no cover,over,0,0,58,0,lac,1,0,0,1
balvsjax_2014_15,jax@bal_2014_15,jax_2014_15,2014,15,bal,20.0,12.0,jax,bal,-14.0,44.5,-14.0,46.0,baltimore ravens,baltimore ravens,1,0.0,-1.5,0,0,-14.0,jax,no cover,under,0,0,49,7,jax,1,0,0,1
balvscle_2014_17,cle@bal_2014_17,cle_2014_17,2014,17,bal,20.0,10.0,cle,bal,-14.0,40.0,-8.5,42.5,baltimore ravens,baltimore ravens,1,-5.5,-2.5,1,1,-14.0,cle,no cover,under,1,0,56,3,cle,1,0,0,1
balvscin_2015_3,cin@bal_2015_3,cin_2015_3,2015,3,bal,24.0,28.0,cin,bal,-2.5,45.5,-3.0,44.5,baltimore ravens,baltimore ravens,1,0.5,1.0,0,0,-2.5,cin,no cover,over,0,0,73,8,cin,1,0,0,1
balvscle_2015_5,cle@bal_2015_5,cle_2015_5,2015,5,bal,30.0,33.0,cle,bal,-6.0,43.0,-6.5,44.0,baltimore ravens,baltimore ravens,1,0.5,-1.0,0,0,-6.0,cle,no cover,over,0,0,68,0,cle,1,0,0,1
balvslac_2015_8,lac@bal_2015_8,lac_2015_8,2015,8,bal,29.0,26.0,lac,bal,-4.5,50.0,-3.0,50.0,baltimore ravens,baltimore ravens,1,-1.5,0.0,0,1,-4.5,lac,no cover,over,0,0,65,6,lac,1,0,0,1
balvsjax_2015_10,jax@bal_2015_10,jax_2015_10,2015,10,bal,20.0,22.0,jax,bal,-4.0,47.0,-6.5,48.0,baltimore ravens,baltimore ravens,1,2.5,-1.0,0,0,-4.0,jax,no cover,under,0,0,63,5,jax,1,0,0,1
balvslar_2015_11,lar@bal_2015_11,lar_2015_11,2015,11,bal,16.0,13.0,lar,bal,-3.0,41.0,-1.0,43.0,baltimore ravens,baltimore ravens,1,-2.0,-2.0,0,1,-3.0,lar,push,under,0,0,47,10,lar,1,0,0,0
balvssea_2015_14,sea@bal_2015_14,sea_2015_14,2015,14,bal,6.0,35.0,sea,sea,-10.5,42.0,-10.5,43.0,seattle seahawks,seattle seahawks,1,0.0,-1.0,0,0,-10.5,bal,cover,under,0,0,66,3,sea,1,1,0,1
balvskc_2015_15,kc@bal_2015_15,kc_2015_15,2015,15,bal,14.0,34.0,kc,kc,-6.5,41.0,-7.0,43.0,kansas city chiefs,kansas city chiefs,1,0.5,-2.0,0,0,-6.5,bal,cover,over,0,0,43,3,kc,1,1,0,1
balvspit_2015_16,pit@bal_2015_16,pit_2015_16,2015,16,bal,20.0,17.0,pit,pit,-11.0,47.5,-10.5,47.5,pittsburgh steelers,pittsburgh steelers,1,-0.5,0.0,0,1,-11.0,bal,no cover,under,1,0,63,6,pit,1,1,1,0
balvsbuf_2016_1,buf@bal_2016_1,buf_2016_1,2016,1,bal,13.0,7.0,buf,bal,-3.0,44.5,-3.0,44.5,baltimore ravens,baltimore ravens,1,0.0,0.0,0,0,-3.0,buf,cover,under,1,0,82,7,buf,1,0,1,0
balvsoak_2016_4,oak@bal_2016_4,oak_2016_4,2016,4,bal,27.0,28.0,oak,bal,-3.5,45.0,-3.5,46.5,baltimore ravens,baltimore ravens,1,0.0,-1.5,0,0,-3.5,oak,no cover,over,1,0,67,0,oak,1,0,0,1
balvswas_2016_5,was@bal_2016_5,was_2016_5,2016,5,bal,10.0,16.0,was,bal,-3.5,44.5,-3.5,46.5,baltimore ravens,baltimore ravens,1,0.0,-2.0,0,0,-3.5,was,no cover,under,1,0,61,12,was,1,0,0,1
balvspit_2016_9,pit@bal_2016_9,pit_2016_9,2016,9,bal,21.0,14.0,pit,pit,-3.5,46.0,-2.5,44.0,baltimore ravens,pittsburgh steelers,0,6.0,2.0,1,0,-3.5,bal,no cover,under,0,0,63,10,pit,1,1,1,0
balvscle_2016_10,cle@bal_2016_10,cle_2016_10,2016,10,bal,28.0,7.0,cle,bal,-7.5,44.0,-10.5,45.5,baltimore ravens,baltimore ravens,1,3.0,-1.5,1,0,-7.5,cle,cover,under,0,0,52,1,cle,1,0,1,0
balvscin_2016_12,cin@bal_2016_12,cin_2016_12,2016,12,bal,19.0,14.0,cin,bal,-3.5,42.0,-3.5,41.5,baltimore ravens,baltimore ravens,1,0.0,0.5,0,0,-3.5,cin,cover,under,0,0,49,8,cin,1,0,1,0
balvsmia_2016_13,mia@bal_2016_13,mia_2016_13,2016,13,bal,38.0,6.0,mia,bal,-3.5,41.5,-3.5,41.5,baltimore ravens,baltimore ravens,1,0.0,0.0,0,0,-3.5,mia,cover,over,1,0,45,3,mia,1,0,1,0
balvsphi_2016_15,phi@bal_2016_15,phi_2016_15,2016,15,bal,27.0,26.0,phi,bal,-5.0,41.0,-6.0,41.5,baltimore ravens,baltimore ravens,1,1.0,-0.5,0,0,-5.0,phi,no cover,over,1,0,58,6,phi,1,0,0,1
balvscle_2017_2,cle@bal_2017_2,cle_2017_2,2017,2,bal,24.0,10.0,cle,bal,-7.5,39.5,-7.5,41.0,baltimore ravens,baltimore ravens,1,0.0,-1.5,0,0,-7.5,cle,cover,under,0,0,78,1,cle,1,0,1,0
balvspit_2017_4,pit@bal_2017_4,pit_2017_4,2017,4,bal,9.0,26.0,pit,pit,-3.5,42.0,-2.5,45.0,pittsburgh steelers,pittsburgh steelers,1,-1.0,-3.0,0,1,-3.5,bal,cover,under,0,0,64,1,pit,1,1,0,1
balvschi_2017_6,chi@bal_2017_6,chi_2017_6,2017,6,bal,24.0,27.0,chi,bal,-5.5,39.5,-6.5,39.5,baltimore ravens,baltimore ravens,1,1.0,0.0,0,0,-5.5,chi,no cover,over,1,0,68,4,chi,1,0,0,1
balvsmia_2017_8,mia@bal_2017_8,mia_2017_8,2017,8,bal,40.0,0.0,mia,bal,-3.0,38.0,-3.0,37.5,baltimore ravens,baltimore ravens,1,0.0,0.5,0,0,-3.0,mia,cover,over,0,0,48,0,mia,1,0,1,0
balvshou_2017_12,hou@bal_2017_12,hou_2017_12,2017,12,bal,23.0,16.0,hou,bal,-7.5,39.5,-7.5,38.0,baltimore ravens,baltimore ravens,1,0.0,1.5,0,0,-7.5,hou,no cover,under,0,0,44,0,hou,1,0,0,1
balvsdet_2017_13,det@bal_2017_13,det_2017_13,2017,13,bal,44.0,20.0,det,bal,-2.5,43.0,-3.0,40.0,baltimore ravens,baltimore ravens,1,0.5,3.0,0,0,-2.5,det,cover,over,0,0,51,1,det,1,0,1,0
balvsind_2017_16,ind@bal_2017_16,ind_2017_16,2017,16,bal,23.0,16.0,ind,bal,-13.5,41.0,-13.5,41.5,baltimore ravens,baltimore ravens,1,0.0,-0.5,0,0,-13.5,ind,no cover,under,1,0,61,5,ind,1,0,0,1
balvscin_2017_17,cin@bal_2017_17,cin_2017_17,2017,17,bal,27.0,31.0,cin,bal,-8.0,40.0,-10.0,40.5,baltimore ravens,baltimore ravens,1,2.0,-0.5,0,0,-8.0,cin,no cover,over,0,0,18,5,cin,1,0,0,1
balvsbuf_2018_1,buf@bal_2018_1,buf_2018_1,2018,1,bal,47.0,3.0,buf,bal,-7.5,38.5,-6.0,41.0,baltimore ravens,baltimore ravens,1,-1.5,-2.5,0,1,-7.5,buf,cover,over,1,0,62,11,buf,1,0,1,0
balvsden_2018_3,den@bal_2018_3,den_2018_3,2018,3,bal,27.0,14.0,den,bal,-5.5,46.0,-4.5,43.5,baltimore ravens,baltimore ravens,1,-1.0,2.5,0,1,-5.5,den,cover,under,1,0,62,4,den,1,0,1,0
balvsno_2018_7,no@bal_2018_7,no_2018_7,2018,7,bal,23.0,24.0,no,bal,-2.5,49.0,-2.5,50.0,baltimore ravens,baltimore ravens,1,0.0,-1.0,0,0,-2.5,no,no cover,under,0,0,52,12,no,1,0,0,1
balvspit_2018_9,pit@bal_2018_9,pit_2018_9,2018,9,bal,16.0,23.0,pit,bal,-1.5,47.0,-3.0,47.5,baltimore ravens,baltimore ravens,1,1.5,-0.5,0,0,-1.5,pit,no cover,under,0,0,52,3,pit,1,0,0,1
balvscin_2018_11,cin@bal_2018_11,cin_2018_11,2018,11,bal,24.0,21.0,cin,bal,-6.5,44.0,-4.0,43.5,baltimore ravens,baltimore ravens,1,-2.5,0.5,0,1,-6.5,cin,no cover,over,0,0,46,4,cin,1,0,0,1
balvsoak_2018_12,oak@bal_2018_12,oak_2018_12,2018,12,bal,34.0,17.0,oak,bal,-12.5,42.0,-11.5,42.5,baltimore ravens,baltimore ravens,1,-1.0,-0.5,0,1,-12.5,oak,cover,over,0,0,57,5,oak,1,0,1,0
balvstb_2018_15,tb@bal_2018_15,tb_2018_15,2018,15,bal,20.0,12.0,tb,bal,-8.5,45.0,-8.0,47.0,baltimore ravens,baltimore ravens,1,-0.5,-2.0,0,1,-8.5,tb,no cover,under,1,0,43,7,tb,1,0,0,1
balvscle_2018_17,cle@bal_2018_17,cle_2018_17,2018,17,bal,26.0,24.0,cle,bal,-7.0,40.5,-4.5,41.0,baltimore ravens,baltimore ravens,1,-2.5,-0.5,0,1,-7.0,cle,no cover,over,0,0,45,3,cle,1,0,0,1
balvsari_2019_2,ari@bal_2019_2,ari_2019_2,2019,2,bal,23.0,17.0,ari,bal,-13.0,45.5,-13.0,42.5,baltimore ravens,baltimore ravens,1,0.0,3.0,0,0,-13.0,ari,no cover,under,0,0,81,3,ari,1,0,0,1
balvscle_2019_4,cle@bal_2019_4,cle_2019_4,2019,4,bal,25.0,40.0,cle,bal,-7.0,47.5,-5.5,46.5,baltimore ravens,baltimore ravens,1,-1.5,1.0,0,1,-7.0,cle,no cover,over,0,0,82,5,cle,1,0,0,1
balvscin_2019_6,cin@bal_2019_6,cin_2019_6,2019,6,bal,23.0,17.0,cin,bal,-10.5,46.5,-12.0,47.5,baltimore ravens,baltimore ravens,1,1.5,-1.0,0,0,-10.5,cin,no cover,under,0,0,61,3,cin,1,0,0,1
balvsne_2019_9,ne@bal_2019_9,ne_2019_9,2019,9,bal,37.0,20.0,ne,ne,-3.0,44.5,-3.5,44.5,new england patriots,new england patriots,1,0.5,0.0,0,0,-3.0,bal,no cover,over,0,0,45,0,ne,1,1,1,0
balvshou_2019_11,hou@bal_2019_11,hou_2019_11,2019,11,bal,41.0,7.0,hou,bal,-4.5,51.0,-5.0,50.0,baltimore ravens,baltimore ravens,1,0.5,1.0,0,0,-4.5,hou,cover,under,0,0,42,8,hou,1,0,1,0
balvssf_2019_13,sf@bal_2019_13,sf_2019_13,2019,13,bal,20.0,17.0,sf,bal,-5.5,45.0,-4.5,46.0,baltimore ravens,baltimore ravens,1,-1.0,-1.0,0,1,-5.5,sf,no cover,under,1,0,38,9,sf,1,0,0,1
balvsnyj_2019_15,nyj@bal_2019_15,nyj_2019_15,2019,15,bal,42.0,21.0,nyj,bal,-17.0,44.0,-14.5,44.5,baltimore ravens,baltimore ravens,1,-2.5,-0.5,0,1,-17.0,nyj,cover,over,0,0,33,3,nyj,1,0,1,0
balvspit_2019_17,pit@bal_2019_17,pit_2019_17,2019,17,bal,28.0,10.0,pit,pit,-1.0,35.0,-1.0,40.0,baltimore ravens,pittsburgh steelers,0,2.0,-5.0,0,0,-1.0,bal,no cover,over,1,0,46,7,pit,1,1,1,0
balvscle_2020_1,cle@bal_2020_1,cle_2020_1,2020,1,bal,38.0,6.0,cle,bal,-7.0,47.5,-8.5,48.5,baltimore ravens,baltimore ravens,1,1.5,-1.0,0,0,-7.0,cle,cover,under,0,0,75,5,cle,1,0,1,0
balvskc_2020_3,kc@bal_2020_3,kc_2020_3,2020,3,bal,20.0,34.0,kc,bal,-3.0,54.0,-3.0,52.5,baltimore ravens,baltimore ravens,1,0.0,1.5,0,0,-3.0,kc,no cover,under,0,0,72,8,kc,1,0,0,1
balvscin_2020_5,cin@bal_2020_5,cin_2020_5,2020,5,bal,27.0,3.0,cin,bal,-11.0,50.5,-13.5,51.0,baltimore ravens,baltimore ravens,1,2.5,-0.5,0,0,-11.0,cin,cover,under,1,0,69,5,cin,1,0,1,0
balvspit_2020_8,pit@bal_2020_8,pit_2020_8,2020,8,bal,24.0,28.0,pit,bal,-4.0,46.0,-5.5,49.0,baltimore ravens,baltimore ravens,1,1.5,-3.0,0,0,-4.0,pit,no cover,over,1,0,51,10,pit,1,0,0,1
balvsten_2020_11,ten@bal_2020_11,ten_2020_11,2020,11,bal,24.0,30.0,ten,bal,-6.0,50.0,-6.5,49.0,baltimore ravens,baltimore ravens,1,0.5,1.0,0,0,-6.0,ten,no cover,over,1,0,51,7,ten,1,0,0,1
balvsdal_2020_13,dal@bal_2020_13,dal_2020_13,2020,13,bal,34.0,17.0,dal,bal,-8.5,45.5,-7.5,45.0,baltimore ravens,baltimore ravens,1,-1.0,0.5,0,1,-8.5,dal,cover,over,0,0,37,11,dal,1,0,1,0
balvsjax_2020_15,jax@bal_2020_15,jax_2020_15,2020,15,bal,40.0,14.0,jax,bal,-12.5,49.0,-13.0,46.0,baltimore ravens,baltimore ravens,1,0.5,3.0,0,0,-12.5,jax,cover,over,0,0,41,7,jax,1,0,1,0
balvsnyg_2020_16,nyg@bal_2020_16,nyg_2020_16,2020,16,bal,27.0,13.0,nyg,bal,-9.5,43.5,-12.5,45.0,baltimore ravens,baltimore ravens,1,3.0,-1.5,1,0,-9.5,nyg,cover,under,0,0,34,3,nyg,1,0,1,0
balvskc_2021_2,kc@bal_2021_2,kc_2021_2,2021,2,bal,36.0,35.0,kc,kc,-4.0,55.5,-4.0,55.5,kansas city chiefs,kansas city chiefs,1,0.0,0.0,0,0,-4.0,bal,no cover,over,0,0,72,4,kc,1,1,1,0
balvsind_2021_5,ind@bal_2021_5,ind_2021_5,2021,5,bal,31.0,25.0,ind,bal,-7.5,46.5,-7.0,48.0,baltimore ravens,baltimore ravens,1,-0.5,-1.5,0,1,-7.5,ind,no cover,over,0,0,67,4,ind,1,0,0,1
balvslac_2021_6,lac@bal_2021_6,lac_2021_6,2021,6,bal,34.0,6.0,lac,bal,-3.0,51.0,-3.5,50.0,baltimore ravens,baltimore ravens,1,0.5,1.0,0,0,-3.0,lac,cover,under,0,0,62,13,lac,1,0,1,0
balvscin_2021_7,cin@bal_2021_7,cin_2021_7,2021,7,bal,17.0,41.0,cin,bal,-6.5,46.0,-6.5,47.5,baltimore ravens,baltimore ravens,1,0.0,-1.5,0,0,-6.5,cin,no cover,over,0,0,61,6,cin,1,0,0,1
balvsmin_2021_9,min@bal_2021_9,min_2021_9,2021,9,bal,34.0,31.0,min,bal,-7.0,51.0,-6.0,50.0,baltimore ravens,baltimore ravens,1,-1.0,1.0,0,1,-7.0,min,no cover,over,0,0,53,6,min,1,0,0,1
balvscle_2021_12,cle@bal_2021_12,cle_2021_12,2021,12,bal,16.0,10.0,cle,bal,-3.0,47.5,-4.5,46.5,baltimore ravens,baltimore ravens,1,1.5,1.0,0,0,-3.0,cle,cover,under,0,0,44,4,cle,1,0,1,0
balvsgb_2021_15,gb@bal_2021_15,gb_2021_15,2021,15,bal,30.0,31.0,gb,gb,-9.0,45.5,-6.5,43.0,green bay packers,green bay packers,1,-2.5,2.5,0,1,-9.0,bal,no cover,over,0,0,42,14,gb,1,1,1,0
balvslar_2021_17,lar@bal_2021_17,lar_2021_17,2021,17,bal,19.0,20.0,lar,lar,-7.0,46.5,-3.0,45.5,los angeles rams,los angeles rams,1,-4.0,1.0,1,1,-7.0,bal,no cover,under,1,0,61,6,lar,1,1,1,0
balvspit_2021_18,pit@bal_2021_18,pit_2021_18,2021,18,bal,13.0,16.0,pit,bal,-3.0,41.0,-5.0,42.0,baltimore ravens,baltimore ravens,1,2.0,-1.0,0,0,-3.0,pit,no cover,under,1,0,35,8,pit,1,0,0,1
balvsmia_2022_2,mia@bal_2022_2,mia_2022_2,2022,2,bal,38.0,42.0,mia,bal,-3.5,44.0,-3.5,46.0,baltimore ravens,baltimore ravens,1,0.0,-2.0,0,0,-3.5,mia,no cover,over,0,0,81,6,mia,1,0,0,1
balvsbuf_2022_4,buf@bal_2022_4,buf_2022_4,2022,4,bal,nan,nan,buf,buf,-3.5,51.0,-3.0,55.0,buffalo bills,buffalo bills,1,-0.5,-4.0,0,1,-3.5,bal,no cover,under,1,0,57,15,buf,1,1,1,0
bufvsmia_2014_2,mia@buf_2014_2,mia_2014_2,2014,2,buf,29.0,10.0,mia,buf,-1.0,43.0,-1.0,43.5,buffalo bills,buffalo bills,1,0.0,-0.5,0,0,-1.0,mia,cover,under,0,0,61,4,mia,1,0,1,0
bufvslac_2014_3,lac@buf_2014_3,lac_2014_3,2014,3,buf,10.0,22.0,lac,buf,-2.5,45.5,-1.0,44.0,buffalo bills,buffalo bills,1,-1.5,1.5,0,1,-2.5,lac,no cover,under,1,0,72,16,lac,1,0,0,1
bufvsne_2014_6,ne@buf_2014_6,ne_2014_6,2014,6,buf,22.0,37.0,ne,buf,-1.0,44.0,-3.5,45.0,new england patriots,buffalo bills,0,4.5,-1.0,1,0,-1.0,ne,no cover,over,1,0,59,3,ne,1,0,0,1
bufvsmin_2014_7,min@buf_2014_7,min_2014_7,2014,7,buf,17.0,16.0,min,buf,-7.0,43.5,-4.0,42.5,buffalo bills,buffalo bills,1,-3.0,1.0,1,1,-7.0,min,no cover,under,0,0,45,8,min,1,0,0,1
bufvskc_2014_10,kc@buf_2014_10,kc_2014_10,2014,10,buf,13.0,17.0,kc,buf,-2.0,42.0,-1.0,42.0,kansas city chiefs,buffalo bills,0,3.0,0.0,1,0,-2.0,kc,no cover,under,0,0,41,11,kc,1,0,0,1
